step,time,ctrl_drone_1_body_thrust,ctrl_drone_1_x_moment,ctrl_drone_1_y_moment,ctrl_drone_1_z_moment,act_drone_1_body_thrust,act_drone_1_x_moment,act_drone_1_y_moment,act_drone_1_z_moment,actuator_force_drone_1_body_thrust,actuator_force_drone_1_x_moment,actuator_force_drone_1_y_moment,actuator_force_drone_1_z_moment,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
509,1.5269999999999817,5.0,0.03356123649979012,-0.02137420464815759,-0.004986227116801624,4.9999999999999964,0.02074198695633071,-0.03197860342341252,-0.0005382902855380154,4.9999999999999964,0.02074198695633071,-0.03197860342341252,-0.0005382902855380154,0.0,0.0,5.0,0.03356123649979012,-0.02137420464815759,-0.004986227116801624,0.0,0.0,4.9999999999999964,0.02074198695633071,-0.03197860342341252,-0.0005382902855380154,0.0,0.0,-3.552713678800501e-15,-0.01281924954345941,-0.01060439877525493,0.004447936831263609,0.569667029485487,-0.4615772360307901,2.8754663934459432,0.11885249302521554,-0.9469921665149398,0.244565498188901,-0.17107787278501477,0.8118199766682113,0.5880528952338436,-0.39274455933918234,-4.642501857223176,-2.1528227186730695,0.4726537158899224
510,1.5299999999999816,5.0,0.03451648365447085,-0.020432453737046663,-0.005313098772384663,4.9999999999999964,0.02175308898668586,-0.03119459203598595,-0.0008886258065125838,4.9999999999999964,0.02175308898668586,-0.03119459203598595,-0.0008886258065125838,0.0,0.0,5.0,0.03451648365447085,-0.020432453737046663,-0.005313098772384663,0.0,0.0,4.9999999999999964,0.02175308898668586,-0.03119459203598595,-0.0008886258065125838,0.0,0.0,-3.552713678800501e-15,-0.012763394667784995,-0.010762138298939287,0.004424472965872079,0.5721164386948147,-0.45980803392423275,2.8742549202146255,0.11324593011272414,-0.9481772227862403,0.2460154692594699,-0.16616769357284408,0.8164697364425755,0.5897340355191065,-0.4038244104392319,-4.599469562005481,-2.206110797091672,0.47181501146432964
511,1.5329999999999815,5.0,0.035465721582688396,-0.0194819188207932,-0.0056351380913207665,4.9999999999999964,0.02276040386307412,-0.030397169951029385,-0.0012381531100543104,4.9999999999999964,0.02276040386307412,-0.030397169951029385,-0.0012381531100543104,0.0,0.0,5.0,0.035465721582688396,-0.0194819188207932,-0.0056351380913207665,0.0,0.0,4.9999999999999964,0.02276040386307412,-0.030397169951029385,-0.0012381531100543104,0.0,0.0,-3.552713678800501e-15,-0.012705317719614275,-0.010915251130236184,0.004396984981266457,0.5745793817358363,-0.4580340965096359,2.8730099918484417,0.10771504764420639,-0.9493122487443567,0.2474294173635191,-0.1611905900419991,0.8209810136738935,0.5913124715322825,-0.4149761220613064,-4.554838393352345,-2.2580049618930285,0.47068605304939776
512,1.5359999999999814,5.0,0.03640878502468642,-0.018523008538697216,-0.005952052174405623,4.9999999999999964,0.023763756214699557,-0.029586679983937644,-0.0015865542962576256,4.9999999999999964,0.023763756214699557,-0.029586679983937644,-0.0015865542962576256,0.0,0.0,5.0,0.03640878502468642,-0.018523008538697216,-0.005952052174405623,0.0,0.0,4.9999999999999964,0.023763756214699557,-0.029586679983937644,-0.0015865542962576256,0.0,0.0,-3.552713678800501e-15,-0.012645028809986861,-0.011063671445240428,0.004365497878147997,0.5770554369450761,-0.4562557253117266,2.8717314005911625,0.1022620728506674,-0.9503970636282191,0.24880755702072152,-0.1561495740388793,0.8253517364132437,0.5927903993031033,-0.42619708575977083,-4.508620715942251,-2.3084806905680515,0.46926775162649836
513,1.5389999999999813,5.0,0.03734550979567001,-0.01755613513066656,-0.006263552783907685,4.9999999999999964,0.024762971360631048,-0.02876347056804774,-0.001933512489436218,4.9999999999999964,0.024762971360631048,-0.02876347056804774,-0.001933512489436218,0.0,0.0,5.0,0.03734550979567001,-0.01755613513066656,-0.006263552783907685,0.0,0.0,4.9999999999999964,0.024762971360631048,-0.02876347056804774,-0.001933512489436218,0.0,0.0,-3.552713678800501e-15,-0.01258253843503896,-0.011207335437381179,0.004330040294471467,0.5795441768012486,-0.4544732151089694,2.8704189465776087,0.09688919741237909,-0.9514315499516467,0.2501501190344961,-0.15104769818974131,0.8295799520574808,0.5941700675857394,-0.4374846711845914,-4.460829289027002,-2.357514191025842,0.4675612814329256
514,1.5419999999999812,5.0,0.03827573281438955,-0.01658171425999378,-0.00656935660572433,4.9999999999999964,0.025757875340213815,-0.027927895604845772,-0.0022787121263258435,4.9999999999999964,0.025757875340213815,-0.027927895604845772,-0.0022787121263258435,0.0,0.0,5.0,0.03827573281438955,-0.01658171425999378,-0.00656935660572433,0.0,0.0,4.9999999999999964,0.025757875340213815,-0.027927895604845772,-0.0022787121263258435,0.0,0.0,-3.552713678800501e-15,-0.012517857474175734,-0.011346181344851991,0.004290644479398487,0.5820451682883859,-0.4526868537810872,2.869072437888016,0.09159857651367553,-0.9524156536933623,0.2514573506520239,-0.1458880536013083,0.8336638290457924,0.5954537759607306,-0.44883622986424154,-4.41147725451839,-2.4050824199437173,0.46556807889486956
515,1.544999999999981,5.0,0.039199292131533094,-0.015600164834659563,-0.006869185507059939,4.9999999999999964,0.026748294943355476,-0.027080314311823114,-0.002621839243093464,4.9999999999999964,0.026748294943355476,-0.027080314311823114,-0.002621839243093464,0.0,0.0,5.0,0.039199292131533094,-0.015600164834659563,-0.006869185507059939,0.0,0.0,4.9999999999999964,0.026748294943355476,-0.027080314311823114,-0.002621839243093464,0.0,0.0,-3.552713678800501e-15,-0.012450997188177618,-0.01148014947716355,0.0042473462639664745,0.5845579732635637,-0.4508969221624353,2.8676916905909486,0.08639232794306144,-0.953349384376565,0.25272951571202534,-0.1406737675238975,0.8376016583926071,0.5966438728839651,-0.46024909902255456,-4.3605781247205355,-2.451163100497892,0.4632898413219311
516,1.547999999999981,5.0,0.04011602695792107,-0.014611908827242968,-0.007162766789391487,4.9999999999999964,0.02773405774068146,-0.026221091068047132,-0.0029625817608917,4.9999999999999964,0.02773405774068146,-0.026221091068047132,-0.0029625817608917,0.0,0.0,5.0,0.04011602695792107,-0.014611908827242968,-0.007162766789391487,0.0,0.0,4.9999999999999964,0.02773405774068146,-0.026221091068047132,-0.0029625817608917,0.0,0.0,-3.552713678800501e-15,-0.012381969217239608,-0.011609182240804164,0.004200185028499787,0.5870821488287252,-0.4491036939013737,2.8662765287746845,0.08127253124090845,-0.9542328150361304,0.25396689477988466,-0.13540800098140543,0.8413918550538192,0.5977427536871976,-0.47172060542136174,-4.308145769738336,-2.4957347394494174,0.46072852536436193
517,1.5509999999999808,5.0,0.04102577769249925,-0.013617371093513124,-0.007449833436491742,4.9999999999999964,0.0287149921135545,-0.025350595257512962,-0.003300629769698833,4.9999999999999964,0.0287149921135545,-0.025350595257512962,-0.003300629769698833,0.0,0.0,5.0,0.04102577769249925,-0.013617371093513124,-0.007449833436491742,0.0,0.0,4.9999999999999964,0.0287149921135545,-0.025350595257512962,-0.003300629769698833,0.0,0.0,-3.552713678800501e-15,-0.012310785578944751,-0.011733224163999838,0.00414920366679291,0.5896172477060966,-0.44730743532576933,2.8648267845670228,0.07624122689688868,-0.955066082071736,0.25516978526972844,-0.13009394637261826,0.8450329591238014,0.5987528585347897,-0.4832480692206014,-4.254194404593305,-2.53877664356113,0.4578863452344339
518,1.5539999999999807,5.0,0.041928385950125026,-0.012616979189782504,-0.007730124357284007,4.9999999999999964,0.02969092728395297,-0.024469201110343643,-0.0036356758101862537,4.9999999999999964,0.02969092728395297,-0.024469201110343643,-0.0036356758101862537,0.0,0.0,5.0,0.041928385950125026,-0.012616979189782504,-0.007730124357284007,0.0,0.0,4.9999999999999964,0.02969092728395297,-0.024469201110343643,-0.0036356758101862537,0.0,0.0,-3.552713678800501e-15,-0.012237458666172055,-0.011852221920561139,0.004094448547097753,0.5921628186166802,-0.4455084053147447,2.8633422981434804,0.07130041559915978,-0.9558493849854395,0.256338501553086,-0.12473482504842998,0.8485236368612067,0.5996766703415441,-0.4948288078474535,-4.1987385760788305,-2.580268935322527,0.4547657706935502
519,1.5569999999999806,5.0,0.04282369458914149,-0.011611163189097475,-0.008003384623308185,4.9999999999999964,0.03066169334420287,-0.023577287541906918,-0.003967415153356961,4.9999999999999964,0.03066169334420287,-0.023577287541906918,-0.003967415153356961,0.0,0.0,5.0,0.04282369458914149,-0.011611163189097475,-0.008003384623308185,0.0,0.0,4.9999999999999964,0.03066169334420287,-0.023577287541906918,-0.003967415153356961,0.0,0.0,-3.552713678800501e-15,-0.012162001244938617,-0.011966124352809443,0.004035969469951224,0.5947184066613065,-0.4437068551767747,2.8618229177238828,0.06645205753717139,-0.956582986002474,0.2574733750537798,-0.1193338848696474,0.8518626815420949,0.6005167126566643,-0.5064601398659551,-4.141793149387547,-2.620192567960708,0.4513695248069286
520,1.5599999999999805,5.0,0.04371154773873576,-0.010600355496348616,-0.008269365700581713,4.9999999999999964,0.0316271212865583,-0.02267523798991774,-0.004295546077700794,4.9999999999999964,0.0316271212865583,-0.02267523798991774,-0.004295546077700794,0.0,0.0,5.0,0.04371154773873576,-0.010600355496348616,-0.008269365700581713,0.0,0.0,4.9999999999999964,0.0316271212865583,-0.02267523798991774,-0.004295546077700794,0.0,0.0,-3.552713678800501e-15,-0.012084426452177464,-0.012074882493569123,0.0039738196228809195,0.5972835537037249,-0.4419030285342177,2.8602684995573675,0.06169807175980852,-0.957267209574264,0.25857475432871446,-0.11389439775014475,0.8550490141394691,0.6012755475190132,-0.5181393888384778,-4.083373294544031,-2.6585293397167704,0.4477005814678978
521,1.5629999999999804,5.0,0.044591790826075506,-0.00958499066237754,-0.008527825675644607,4.9999999999999964,0.032587043032625246,-0.021763440249596668,-0.004619770143614298,4.9999999999999964,0.032587043032625246,-0.021763440249596668,-0.004619770143614298,0.0,0.0,5.0,0.044591790826075506,-0.00958499066237754,-0.008527825675644607,0.0,0.0,4.9999999999999964,0.032587043032625246,-0.021763440249596668,-0.004619770143614298,0.0,0.0,-3.552713678800501e-15,-0.01200474779345026,-0.012178449587219128,0.003908055532030309,0.5998577987552115,-0.4400971612143508,2.858678907895856,0.05704033559042569,-0.9579024417629104,0.25964300513425326,-0.10841965719019488,0.8580816838288645,0.6019557732889753,-0.5298638871704056,-4.023494472676524,-2.695261907368358,0.443762162694055
522,1.5659999999999803,5.0,0.04546427060321959,-0.008565505197162197,-0.008778529475583214,4.9999999999999964,0.033541291462623586,-0.020842286306954907,-0.004939792464835682,4.9999999999999964,0.033541291462623586,-0.020842286306954907,-0.004939792464835682,0.0,0.0,5.0,0.04546427060321959,-0.008565505197162197,-0.008778529475583214,0.0,0.0,4.9999999999999964,0.033541291462623586,-0.020842286306954907,-0.004939792464835682,0.0,0.0,-3.552713678800501e-15,-0.011922979140596007,-0.01227678110979271,0.0038387370107475314,0.6024406783601721,-0.4382894811469638,2.857054014956068,0.05248068410015413,-0.958489129506641,0.26067851047788865,-0.10291297580485305,0.8609598683201896,0.6025600224623215,-0.5416309799293332,-3.9621724221616894,-2.7303737989803736,0.43955773569774303
523,1.5689999999999802,5.0,0.04632883517379827,-0.007542337382158204,-0.009021249081832087,4.9999999999999964,0.034489700444482185,-0.019912172170277794,-0.005255321976647926,4.9999999999999964,0.034489700444482185,-0.019912172170277794,-0.005255321976647926,0.0,0.0,5.0,0.04632883517379827,-0.007542337382158204,-0.009021249081832087,0.0,0.0,4.9999999999999964,0.034489700444482185,-0.019912172170277794,-0.005255321976647926,0.0,0.0,-3.552713678800501e-15,-0.011839134729316088,-0.01236983478811959,0.0037659271051841605,0.6050317269822219,-0.4364802082685491,2.8553937008701777,0.0480209096406876,-0.959027779765967,0.261681670654934,-0.0973776828522995,0.8636828740165847,0.6030909594715634,-0.5534380286301211,-3.899423144676691,-2.7638494258672424,0.4350910097335097
524,1.57199999999998,5.0,0.0471853340194577,-0.0065159270818801575,-0.009255763737560145,4.9999999999999964,0.03543210486276203,-0.01897349769987897,-0.0055660717006061605,4.9999999999999964,0.03543210486276203,-0.01897349769987897,-0.0055660717006061605,0.0,0.0,5.0,0.0471853340194577,-0.0065159270818801575,-0.009255763737560145,0.0,0.0,4.9999999999999964,0.03543210486276203,-0.01897349769987897,-0.0055660717006061605,0.0,0.0,-3.552713678800501e-15,-0.011753229156695674,-0.012457570617998813,0.0036896920369539846,0.6076304773902267,-0.43466955443310806,2.853697853625246,0.04366276143756698,-0.9595189585505381,0.2626529032699798,-0.09181712176706022,0.866250136001627,0.6035512784803398,-0.5652824149771826,-3.8352628911929845,-2.79567409375148,0.43036593272541385
525,1.57499999999998,5.0,0.048033618026065074,-0.0054867155548024025,-0.009481860148452023,4.9999999999999964,0.03636834064740238,-0.01802666643619862,-0.005871759005548524,4.9999999999999964,0.03636834064740238,-0.01802666643619862,-0.005871759005548524,0.0,0.0,5.0,0.048033618026065074,-0.0054867155548024025,-0.009481860148452023,0.0,0.0,4.9999999999999964,0.03636834064740238,-0.01802666643619862,-0.005871759005548524,0.0,0.0,-3.552713678800501e-15,-0.011665277378662693,-0.012539950881396218,0.003610101142903499,0.610236461043797,-0.43285772332957884,2.8519663689915795,0.03940794524479295,-0.9599632898269358,0.26359264324287524,-0.08623464770301983,0.8686612178567679,0.6039437011764164,-0.5771615445554459,-3.7697081479462664,-2.82583401310473,0.42538668767724497
526,1.5779999999999799,5.0,0.04887353950966882,-0.0044551452636589495,-0.009699332676702196,4.9999999999999964,0.03729824480228495,-0.01707208542631958,-0.006172105864653103,4.9999999999999964,0.03729824480228495,-0.01707208542631958,-0.006172105864653103,0.0,0.0,5.0,0.04887353950966882,-0.0044551452636589495,-0.009699332676702196,0.0,0.0,4.9999999999999964,0.03729824480228495,-0.01707208542631958,-0.006172105864653103,0.0,0.0,-3.552713678800501e-15,-0.011575294707383874,-0.012616940162660632,0.0035272268120490925,0.6128492084777314,-0.4310449104058722,2.850199150440195,0.035258123061400644,-0.9603614543078933,0.2645013427990118,-0.08063362509111753,0.8709158113114477,0.6042709745688917,-0.5890728504615362,-3.702775622416946,-2.8543163086588486,0.42015768886891997
527,1.5809999999999798,5.0,0.049704952242210006,-0.003421659685227424,-0.00990798352804537,4.9999999999999964,0.038221655433611064,-0.016110165048976003,-0.00646683910830717,4.9999999999999964,0.038221655433611064,-0.016110165048976003,-0.00646683910830717,0.0,0.0,5.0,0.049704952242210006,-0.003421659685227424,-0.00990798352804537,0.0,0.0,4.9999999999999964,0.038221655433611064,-0.016110165048976003,-0.00646683910830717,0.0,0.0,-3.552713678800501e-15,-0.011483296808598942,-0.012688505363748579,0.0034411444197382,0.615468249684918,-0.42923130279948657,2.8483961090495944,0.03121491291042847,-0.960714188123675,0.2653794714437005,-0.07501742521657516,0.8730137357288771,0.604535868795195,-0.6010137968668401,-3.634482229355318,-2.8811090280760543,0.4146835778425128
528,1.5839999999999796,5.0,0.05052771147698023,-0.002386703119676023,-0.010107622931653203,4.9999999999999964,0.03913841177808694,-0.015141318838129591,-0.006755690672558705,4.9999999999999964,0.03913841177808694,-0.015141318838129591,-0.006755690672558705,0.0,0.0,5.0,0.05052771147698023,-0.002386703119676023,-0.010107622931653203,0.0,0.0,4.9999999999999964,0.03913841177808694,-0.015141318838129591,-0.006755690672558705,0.0,0.0,-3.552713678800501e-15,-0.011389299698893289,-0.012754615718453568,0.0033519322590944978,0.618093114497211,-0.4274170792746563,2.8465571634020814,0.027279888680508936,-0.9610222813765938,0.2662275159204482,-0.06938942382044663,0.8749549374310112,0.6047411749434252,-0.6129818825042666,-3.564845076885344,-2.9062011497685933,0.4089692191815691
529,1.5869999999999795,5.0,0.051341673973821715,-0.0013507204995575539,-0.010298069312733337,4.9999999999999964,0.04004835423091214,-0.014165963305189475,-0.007038397842924265,4.9999999999999964,0.04004835423091214,-0.014165963305189475,-0.007038397842924265,0.0,0.0,5.0,0.051341673973821715,-0.0013507204995575539,-0.010298069312733337,0.0,0.0,4.9999999999999964,0.04004835423091214,-0.014165963305189475,-0.007038397842924265,0.0,0.0,-3.552713678800501e-15,-0.011293319742909577,-0.01281524280563192,0.0032596714698090723,0.6207233329638113,-0.42560241016596967,2.8446822394698694,0.02345458003010131,-0.9612865765798817,0.2670459801529504,-0.06375299873020036,0.876739488866768,0.6048897028955261,-0.6249746440706958,-3.4938814527205526,-2.929582589859812,0.4030196960875407
530,1.5899999999999794,5.0,0.052146698024064804,-0.00031415719852983495,-0.010479149457674282,4.9999999999999964,0.04095132437356633,-0.013184517759952111,-0.007314703493331432,4.9999999999999964,0.04095132437356633,-0.013184517759952111,-0.007314703493331432,0.0,0.0,5.0,0.052146698024064804,-0.00031415719852983495,-0.010479149457674282,0.0,0.0,4.9999999999999964,0.04095132437356633,-0.013184517759952111,-0.007314703493331432,0.0,0.0,-3.552713678800501e-15,-0.011195373650498476,-0.012870360561422276,0.0031644459643428505,0.6233584357266955,-0.4237874573283795,2.8427712704912573,0.019740472354175472,-0.9615079669823684,0.2678353851706311,-0.05811152752394999,0.8783675876280485,0.6049842791967149,-0.6369896595373012,-3.4216088105250804,-2.9512442082799755,0.3968403057573631
531,1.5929999999999793,5.0,0.05294264347519939,0.0007225411601117646,-0.010650698671585536,4.9999999999999964,0.041847165001389526,-0.012197404130338024,-0.007584356319978519,4.9999999999999964,0.041847165001389526,-0.012197404130338024,-0.007584356319978519,0.0,0.0,5.0,0.05294264347519939,0.0007225411601117646,-0.010650698671585536,0.0,0.0,4.9999999999999964,0.041847165001389526,-0.012197404130338024,-0.007584356319978519,0.0,0.0,-3.552713678800501e-15,-0.011095478473809865,-0.012919945290449788,0.0030663423516070166,0.6259979543926513,-0.4219723740935101,2.840824196837177,0.016139006812944206,-0.9616873947806498,0.26859626901756756,-0.05246838523283577,0.8798395553186081,0.6050277449564723,-0.6490245513601537,-3.348044756452295,-2.971177813991616,0.39043655456637943
