step,time,ctrl_drone_1_rotor1,ctrl_drone_1_rotor2,ctrl_drone_1_rotor3,ctrl_drone_1_rotor4,act_drone_1_rotor1,act_drone_1_rotor2,act_drone_1_rotor3,act_drone_1_rotor4,actuator_force_drone_1_rotor1,actuator_force_drone_1_rotor2,actuator_force_drone_1_rotor3,actuator_force_drone_1_rotor4,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
176,0.5280000000000004,1.4676485043094922,1.2508200111197643,0.9569052777376829,1.3246262068330636,1.4305793574347347,1.3085327018989512,0.8594180641761099,1.4014698710560534,1.4305793574347347,1.3085327018989512,0.8594180641761099,1.4014698710560534,0.0,0.0,5.0,0.05845494222851096,-0.04369370308585093,-0.0022633865385847923,0.0,0.0,4.999999994565849,0.06640984624157269,-0.04782241241015227,-0.0063000772701624005,0.0,0.0,-5.434150907035473e-09,0.007954904013061724,-0.004128709324301337,-0.004036690731577608,0.1364317469396195,-0.10619913431325871,2.3825997300958743,0.17616166046034454,0.8649900379072929,0.3527491719079328,-0.31036643733377767,0.615485320758252,-0.7855528918474548,0.921327937072901,13.068566981993133,-0.812909002112788,-0.07000414252233765
177,0.5310000000000004,1.4704906414062955,1.2454110613173035,0.9659428386258587,1.3181554586505433,1.4334476083889547,1.3043837202161592,0.8664816834295498,1.395686983145677,1.4334476083889547,1.3043837202161592,0.8664816834295498,1.395686983145677,0.0,0.0,5.0,0.05772922001136776,-0.043180340544719725,-0.001906995599035401,0.0,0.0,4.999999995180341,0.06582691878889228,-0.04756626620298869,-0.00600212117314998,0.0,0.0,-4.819659338295423e-09,0.008097698777524524,-0.004385925658268966,-0.004095125574114579,0.13826306803042154,-0.10857521046795511,2.385336038311915,0.15949837796393745,0.867842202639702,0.3464196153068371,-0.31843936451859395,0.6104403636006777,-0.7920253848988017,0.912102738680251,13.15300105565204,-0.8899589909022962,-0.07517938538132575
178,0.5340000000000004,1.4732901510000647,1.2399519218902162,0.9750808416441124,1.3116770854656103,1.4363270697513646,1.300121283318919,0.8737160593047911,1.3898355833502714,1.4363270697513646,1.300121283318919,0.8737160593047911,1.3898355833502714,0.0,0.0,5.0,0.05699344729313459,-0.04264841457805567,-0.001548870220674769,0.0,0.0,4.9999999957253465,0.0652325310477926,-0.04728967104152211,-0.005698706064195515,0.0,0.0,-4.274653520042193e-09,0.008239083754658011,-0.004641256463466442,-0.004149835843520746,0.1400781516311774,-0.1109697383233742,2.3880446212482007,0.1427013409424473,0.8703334571257293,0.33990193379581096,-0.3265312789039842,0.6050278669186173,-0.7981759518063656,0.902860978761896,13.236349541226115,-0.9666824073377773,-0.0801029674166235
179,0.5370000000000004,1.4760424963581797,1.2344482729581232,0.9843129661926174,1.3051962644910817,1.4392136981637722,1.2957500291165729,0.8811160364900019,1.3839202324383755,1.4392136981637722,1.2957500291165729,0.8811160364900019,1.3839202324383755,0.0,0.0,5.0,0.05624775216985195,-0.042098153863260254,-0.0011893361234761339,0.0,0.0,4.9999999962087225,0.0646267864995573,-0.046992745835196775,-0.005390107903517613,0.0,0.0,-3.791277514153535e-09,0.008379034329705354,-0.004894591971936521,-0.004200771780041479,0.1418759087229425,-0.11338172025785094,2.3907254782126635,0.12577666894735742,0.8724553283821253,0.3331981278057808,-0.3346355288263141,0.5992523639217004,-0.8039939781589143,0.8936189881542127,13.318594546576598,-1.0430403969874655,-0.08477056446147042
180,0.5400000000000004,1.478743143418013,1.2289058313816241,0.9936328462932558,1.2987181789071112,1.442103398493075,1.291274690992869,0.8886763543125447,1.3779455528389506,1.442103398493075,1.291274690992869,0.8886763543125447,1.3779455528389506,0.0,0.0,5.0,0.05549226446502432,-0.04152979495992689,-0.0008287203086619975,0.0,0.0,4.999999996637439,0.06400979060266118,-0.04667561823344488,-0.005076607365393004,0.0,0.0,-3.362560896391642e-09,0.008517526137636865,-0.005145823273517987,-0.004247887056731007,0.14365526625564107,-0.1158101278862689,2.3933786584136865,0.10873076220022591,0.8741995386339789,0.32631037332416885,-0.34274528189974757,0.5931191775661909,-0.8094692094726533,0.8843934003409966,13.399718564523935,-1.1189939789148697,-0.0891780850544732
181,0.5430000000000004,1.4813875654330402,1.2233303456076783,1.0030340758572331,1.2922480131020537,1.4449920279028095,1.286700093460071,0.8963916511767178,1.371916224478078,1.4449920279028095,1.286700093460071,0.8963916511767178,1.371916224478078,0.0,0.0,5.0,0.05472711570701802,-0.04094358220814287,-0.00046735076129191645,0.0,0.0,4.999999997017676,0.06338165077440985,-0.04633842457080847,-0.004758489582879319,0.0,0.0,-2.982323721312241e-09,0.008654535067391833,-0.005394842362665603,-0.004291138821587402,0.14541516955164605,-0.11825390324654211,2.3960042617782804,0.09157030129118571,0.8755580217342527,0.3192410227105449,-0.3508535305750368,0.5866344320016608,-0.8145917867577352,0.8752011215313529,13.479704478803892,-1.1945040681218309,-0.0933216741599336
182,0.5460000000000004,1.4839712476247655,1.217727590492471,1.0125102139767166,1.2857909479060523,1.4478753999821017,1.2820311477369957,0.9042564690792698,1.3658369805565493,1.4478753999821017,1.2820311477369957,0.9042564690792698,1.3658369805565493,0.0,0.0,5.0,0.05395243910616273,-0.04033976762344644,-0.00010555615195565035,0.0,0.0,4.999999997354916,0.06274247637223854,-0.04598130980832785,-0.004436043888482601,0.0,0.0,-2.645084151708943e-09,0.008790037266075808,-0.005641542184881408,-0.004330487736526951,0.14715458473774007,-0.12071196009317908,2.398602439674637,0.07430224634386445,0.8765229396598901,0.3119926052266014,-0.35895309822058635,0.57980506203134,-0.8193522822123243,0.8660592987855964,13.5585355694156,-1.2695314985401884,-0.09719771667315233
183,0.5490000000000004,1.4864896918360675,1.212103362106355,1.022054790235846,1.2793521558217327,1.450749288928155,1.2772728472549617,0.9122652581986835,1.3597126032722213,1.450749288928155,1.2772728472549617,0.9122652581986835,1.3597126032722213,0.0,0.0,5.0,0.05316836953155968,-0.03971861078848418,0.00025633446215736044,0.0,0.0,4.9999999976540215,0.06209237867467311,-0.04560442747122119,-0.004109563551005169,0.0,0.0,-2.3459785225554697e-09,0.008924009143113434,-0.005885816682737008,-0.004365898013162529,0.1488725011991386,-0.12318318529792492,2.401173395533315,0.05693383563153201,0.8770866990462349,0.3045678272708019,-0.367036645729011,0.5726388204661806,-0.8237417349152816,0.8569852862259472,13.636195517350593,-1.3440370465513434,-0.10080284070752578
184,0.5520000000000004,1.4889384211815428,1.2064634725255345,1.0316613100364571,1.2729367962564666,1.4536094337783645,1.2724302630957016,0.9204123815541674,1.3535479194910707,1.4536094337783645,1.2724302630957016,0.9204123815541674,1.3535479194910707,0.0,0.0,5.0,0.05237504348760155,-0.039080378741415234,0.0006179919365399745,0.0,0.0,4.999999997919304,0.06143147086195662,-0.045207939582882786,-0.0037793455088136058,0.0,0.0,-2.080695615802597e-09,0.009056427374355067,-0.0061275608414675525,-0.00439733744535358,0.15056793404890878,-0.12566644035707267,2.403717385361453,0.03947258363037706,0.8772419677200692,0.29696957230874,-0.37509667865088797,0.5651442832567256,-0.8277516863825796,0.8479966093792859,13.712668408693538,-1.4179814550116623,-0.10413392066044405
185,0.5550000000000004,1.491312984690444,1.2008137446151101,1.0413232599338527,1.2665500107605947,1.4564515426880937,1.2675085393653398,0.9286921197302302,1.347347796370925,1.4564515426880937,1.2675085393653398,0.9286921197302302,1.347347796370925,0.0,0.0,5.0,0.0515725990902072,-0.0384253458611104,0.0009790873387288518,0.0,0.0,4.999999998154589,0.06075986799634489,-0.04479201659522783,-0.003445690099769118,0.0,0.0,-1.8454109351750958e-09,0.009187268906137691,-0.006366670734117431,-0.00442477743849797,0.15223992660578406,-0.12816056300461376,2.406234718144583,0.021926278496992035,0.8769816911902428,0.28920090049098784,-0.3831255548558136,0.5573308522917575,-0.8313742158470295,0.83911092770998,13.78793873808692,-1.4913254577605262,-0.10718808005520664
186,0.5580000000000004,1.493608961937815,1.1951600068081625,1.051034112977956,1.2601969182760668,1.4592712972501034,1.2625128885085986,0.937098675662664,1.3411171369419017,1.4592712972501034,1.2625128885085986,0.937098675662664,1.3411171369419017,0.0,0.0,5.0,0.05076117604277625,-0.0377537937491953,0.0013392922474731012,0.0,0.0,4.9999999983632675,0.060077687002074234,-0.044356837315413636,-0.003108900788065992,0.0,0.0,-1.6367325272881317e-09,0.009316510959297981,-0.006603043566218339,-0.004448193035539094,0.15388755287305936,-0.13066436892996142,2.408725756130818,0.0043029789584063845,0.8762991090536364,0.2812650479510101,-0.3911154927192247,0.5492087557584332,-0.8346019751158845,0.8303459954117348,13.86199141155368,-1.5640298045865622,-0.10996269415636935
187,0.5610000000000004,1.4958219676594386,1.1895080878855073,1.060787334055159,1.253882610399898,1.462064356851578,1.257448586567443,0.9456261794817045,1.334860875647624,1.462064356851578,1.257448586567443,0.9456261794817045,1.334860875647624,0.0,0.0,5.0,0.04994091561186693,-0.03706601110898875,0.0016982790514378635,0.0,0.0,4.999999998548349,0.05938504664500546,-0.043902588828969275,-0.0027692838882267604,0.0,0.0,-1.4516512436557605e-09,0.009444131033138535,-0.006836577719980523,-0.0044675629396646235,0.15550992001095493,-0.13317665359853065,2.4111909149924333,-0.013388989395650608,0.8751877712730879,0.2731654257765643,-0.3990585798317286,0.5407890459651911,-0.837428222856408,0.8217196205385255,13.934811748673491,-1.636055286626518,-0.11245539235614835
188,0.5640000000000004,1.4979476563461667,1.1838638117607734,1.0705763852262158,1.2476121466668455,1.4648263630646612,1.2523209683884207,0.9542686934080972,1.3285839738513225,1.4648263630646612,1.2523209683884207,0.9542686934080972,1.3285839738513225,0.0,0.0,5.0,0.04911196060260212,-0.03636229362138773,0.0020557212471714274,0.0,0.0,4.999999998712502,0.05868206751194659,-0.04342946641936622,-0.0024271482865047753,0.0,0.0,-1.2874981081267833e-09,0.00957010690934447,-0.007067172797978492,-0.004482869533676203,0.15710617079456338,-0.13569619417299755,2.413630663860131,-0.031141038427156795,0.8736415542829261,0.26490561864890483,-0.4069467822259217,0.5320835945361485,-0.8398468581556354,0.8132496225658414,14.006385484110103,-1.7073627621701282,-0.11466406032970984
189,0.5670000000000004,1.4999817268133118,1.1782329922754546,1.0803947310555082,1.2413905498557267,1.4675529440663686,1.2471354227830007,0.9630202166977486,1.3222914153109735,1.4675529440663686,1.2471354227830007,0.9630202166977486,1.3222914153109735,0.0,0.0,5.0,0.04827445533380718,-0.03564294381775289,0.0024112937360645393,0.0,0.0,4.999999998858092,0.05796887198965929,-0.04293767348406473,-0.0020828051599478606,0.0,0.0,-1.1419079015695388e-09,0.009694416655852113,-0.007294729666311839,-0.0044940988960124,0.15867548604924536,-0.13822175153258964,2.416045525225585,-0.0489443223782787,0.8716546768769012,0.256489383145048,-0.41477195411385775,0.5231050848939915,-0.8418524531973606,0.8049537884846772,14.076698768488942,-1.7779131828433272,-0.11658684195738829
190,0.5700000000000004,1.5019199267407044,1.1726214280085414,1.0902358439270354,1.23522280132372,1.4702397190837218,1.2418973876452473,0.9718746906306048,1.3159882016276445,1.4702397190837218,1.2418973876452473,0.9718746906306048,1.3159882016276445,0.0,0.0,5.0,0.047428545612884634,-0.03490827094984882,0.0027646731200321583,0.0,0.0,4.999999998987218,0.05724558424355142,-0.042427421447071983,-0.001736567693378481,0.0,0.0,-1.0127818583782755e-09,0.009817038630666783,-0.007519150497223161,-0.004501240813410639,0.16021708705511778,-0.14075207238728035,2.4184360747082105,-0.06678974341976646,0.8692217158325898,0.24792064569933586,-0.4225258481264714,0.5138670019574711,-0.8434402848969025,0.7968498275418465,14.145738168625977,-1.8476676201411661,-0.11822214101208427
191,0.5730000000000004,1.5037580571791203,1.1670348971053595,1.1000932093424944,1.2291138363730285,1.4728823028599134,1.2366123450312059,0.9808260035393653,1.3096793476712587,1.4728823028599134,1.2366123450312059,0.9808260035393653,1.3096793476712587,0.0,0.0,5.0,0.04657437871042931,-0.03415859085689551,0.0031155379956483934,0.0,0.0,4.9999999991017425,0.05651233019606007,-0.04189892966804952,-0.0013887507945477828,0.0,0.0,-8.982574684068823e-10,0.009937951485630758,-0.007740338811154011,-0.004504288790196176,0.16173023791208643,-0.14328589148327783,2.420802940682464,-0.08466795782346731,0.8663376212257942,0.23920350022156192,-0.4302001260443664,0.5043836189895557,-0.8446063653324949,0.7889553247512091,14.213490667110609,-1.9165872922809104,-0.11956862261031011
192,0.5760000000000004,1.5054919770187334,1.1614791521302053,1.10996033119685,1.2230685396542138,1.4754763101372985,1.2312858162044076,0.9898679958736063,1.3033698769880058,1.4754763101372985,1.2312858162044076,0.9898679958736063,1.3033698769880058,0.0,0.0,5.0,0.04571210333458909,-0.033394225829787426,0.0034635692464674373,0.0,0.0,4.999999999203318,0.05576923750472905,-0.04135242534800941,-0.0010396708077226313,0.0,0.0,-7.966818316162971e-10,0.01005713417013996,-0.007958199518221985,-0.004503240054190069,0.16321424785671548,-0.14582193389571158,2.4231468037623975,-0.10256938276146577,0.8629977313880512,0.2303422053699723,-0.437786370007457,0.4946699815430137,-0.8453474708112496,0.7812876933112156,14.279943661247223,-1.98463359134495,-0.12062521442556326
193,0.5790000000000004,1.5071176074153603,1.155959914947339,1.1198307370267848,1.217091740610518,1.478017360152975,1.2259233566519243,0.998994465294861,1.2970648171936465,1.478017360152975,1.2259233566519243,0.998994465294861,1.2970648171936465,0.0,0.0,5.0,0.0448418696051751,-0.03261550447253934,0.0038084503332642943,0.0,0.0,4.999999999293406,0.055016435539983616,-0.04078814343163917,-0.0006896452259660193,0.0,0.0,-7.065938945061134e-10,0.010174565934808519,-0.00817263895909983,-0.004498095559230314,0.16466847352210054,-0.14835891740393442,2.4254683961406216,-0.1204842037326035,0.8591977874601294,0.22134118147854676,-0.44527609418900926,0.4847418884616847,-0.8456611694076109,0.7738641260746973,14.34508496136179,-2.051768110682365,-0.12139110766292666
194,0.5820000000000004,1.5086309361702233,1.1504828716348676,1.129697983227501,1.2111882089674102,1.48050108114271,1.2205305510754334,1.0081991717981824,1.2907691953569824,1.48050108114271,1.2205305510754334,1.0081991717981824,1.2907691953569824,0.0,0.0,5.0,0.04396382902752624,-0.03182276156101783,0.004149867581931655,0.0,0.0,4.999999999373308,0.05425405536260765,-0.04020632650629784,-0.00033899240237285355,0.0,0.0,-6.266915875130508e-10,0.010290226335081407,-0.00838356494528001,-0.004488859984304509,0.16609232113182423,-0.15089555494437368,2.4277685007793024,-0.13840238261532337,0.8549339474943243,0.21220500713907375,-0.4526607569176712,0.474615869907901,-0.8455458468130811,0.7667015462269908,14.408902788481775,-2.11795267253729,-0.12186575779400849
195,0.5850000000000004,1.5100280220590614,1.1450536674360388,1.1395556602332981,1.2053626502716035,1.482923114848954,1.2151130083617654,1.017475842855691,1.2844880333777644,1.482923114848954,1.2151130083617654,1.017475842855691,1.2844880333777644,0.0,0.0,5.0,0.04307813446613271,-0.031016337899019704,0.004487510468770749,0.0,0.0,4.999999999444174,0.053482229700926184,-0.03960722469772639,1.1968739476724e-05,0.0,0.0,-5.558256077620172e-10,0.010404095234793471,-0.008590886798706683,-0.004475541729294025,0.16748524861902242,-0.15343055713538706,2.430047950451317,-0.15631366634392593,0.8502028000584735,0.2029384154396685,-0.45993177322912504,0.46430916239939757,-0.8450007303377968,0.7598165573381992,14.471385771399383,-2.183149355871582,-0.12204888505155487
196,0.5880000000000004,1.5113049991064045,1.1396779017523913,1.1493973976574967,1.1996197014837096,1.4852791210286722,1.209676356537427,1.0268181785775972,1.2782263433633307,1.4852791210286722,1.209676356537427,1.0268181785775972,1.2782263433633307,0.0,0.0,5.0,0.04218494011802247,-0.030196580171758854,0.004821071902917004,0.0,0.0,4.999999999507027,0.05270109292769788,-0.038991095562517133,0.0003629189955826756,0.0,0.0,-4.929727737135181e-10,0.010516152809675411,-0.00879451539075828,-0.004458152907334328,0.16884676766158005,-0.15596263486810893,2.4323076266302106,-0.1742075962034297,0.8450013772949047,0.19354628986253344,-0.46708052782703835,0.4538396808525428,-0.8440259109072966,0.753225392964573,14.53252294312997,-2.2473205243487033,-0.12194047468328661
197,0.5910000000000004,1.5124580808009096,1.1343611231832158,1.1592168693872038,1.1939639266286726,1.4875647819567273,1.2042262377116046,1.0362198568861778,1.271989123008263,1.4875647819567273,1.2042262377116046,1.0362198568861778,1.271989123008263,0.0,0.0,5.0,0.04128440148591616,-0.029363840796824688,0.005150248505643363,0.0,0.0,4.999999999562773,0.05191078103672077,-0.03835820397738911,0.0007135391718455578,0.0,0.0,-4.3722714337945945e-10,0.010626379550804609,-0.00899436318056442,-0.004436709333797805,0.17017644562450837,-0.15849050195681363,2.4345484582281585,-0.19207351773629341,0.839327167388003,0.18403365984492162,-0.4740983884310516,0.44322598764277404,-0.8426223629015663,0.746943865982566,14.592303736779245,-2.310428854445249,-0.12154077696472965
198,0.5940000000000004,1.5134835642477007,1.1291088246156815,1.169007798628548,1.1883998125080713,1.4897758069205351,1.1987683030121528,1.0456745386981716,1.2657813509813547,1.4897758069205351,1.1987683030121528,1.0456745386981716,1.2657813509813547,0.0,0.0,5.0,0.040376675351154294,-0.028518477772676222,0.005474740886287451,0.0,0.0,4.999999999612214,0.05111143161915656,-0.037708822025316155,0.0010635103743779906,0.0,0.0,-3.877858034684323e-10,0.010734756268002264,-0.009190344252639933,-0.0044112305119094605,0.17147390740063137,-0.16101287784187823,2.4367714201816995,-0.20990059125229882,0.8331781263947543,0.17440569600843306,-0.48097671948762294,0.4324872587076621,-0.8407919616881971,0.7409873178469909,14.650717980834582,-2.3724373636560885,-0.12085030697102736
